STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,50.8507,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,65.0123,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,5.9852,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,5.9108,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,78.73830000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,62.594300000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,34.570499999999996,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4F_I,Individuals did not submit forms to public authorities: lack of skills or knowledge - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,3.6243,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,7.7016,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,24.218600000000002,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,10.3885,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,3.3081,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1F_I,Individuals using the internet for finding information about goods and services - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,69.10889999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,18.212400000000002,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4G_I,Individuals did not submit forms to public authorities: personal data protection and security concerns - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,1.7822999999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,5.765499999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H4_I,Individuals who have purchased online: cleaning products or personal hygiene products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,10.0385,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,5.0329,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1J2_I,Individuals using the internet for watching internet streamed TV (live or catch-up) from TV broadcasters - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,46.537800000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,76.6188,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,53.0636,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,13.8933,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,89.6901,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,88.6112,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,36.0895,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,40.1012,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,63.408699999999996,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,77.3672,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,65.2689,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,3.6339,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2M_I,Individuals who have purchased online photographic/telecommunic./optical equipm. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,7.5021,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,62.134299999999996,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,8.3676,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1J1_I,"Individuals using the internet for listening to music (e.g. web radio, music streaming) or downloading music - last 3 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,37.2932,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,15.0838,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2C_I,Individuals who have purchased online computer equipment - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,11.0463,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2J_I,Individuals who have purchased online medicine - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,19.5394,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,54.026399999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,32.4704,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,54.2138,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,57.377199999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,12.458,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,3.1578000000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,59.7257,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4B_I,Individuals did not submit forms to public authorities: no such website service available - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,0.3998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,70.7194,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I8_I,Individuals who have ever changed the settings in their internet browser to prevent or limit the amount of cookies,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,23.4836,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,45.3894,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,38.150099999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,20.1596,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,4.1345,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
