REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEVEL,INCOME_GROUP,EMP_STATUS,TIME_PERIOD,OBS_VALUE,BREAKDOWN_V7_HH,V7 Breakdowns households
USA,D1O_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,26.96,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C5B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,86.69,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,72.72,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1U_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,16.8,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,G1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,70.3,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1R_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,16.77,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1F_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,32.2722,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2024,0.9097,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1T_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,50.56,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,8.41,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C5B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,79.83,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,53.31,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,69.17,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1R_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,7.84,RETIR_OTHER,Retired and other inactive aged 16-74
USA,F1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,26.21,RETIR_OTHER,Retired and other inactive aged 16-74
USA,G1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,51.86,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1E_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,39.93,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1U_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,8.55,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,60.19,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C6E_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,45.9,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1O_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2023,6.67,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,D1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2025,49.8776,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.4762,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.2565,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H3_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,7.4626,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,4.9268,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2K1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.8197,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,7.0052,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H4_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.7505,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,4.2196,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2A1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,10.274,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,18.7352,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.0988,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.2912,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2A2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.2036,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.42,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2N2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.6417000000000002,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2N1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,7.5377,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2B1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.7855,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2K2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.1018,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2A2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,4.9509,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2H1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.6679,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2K2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.7845,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,12.3091,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2N1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,6.4278,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2H3_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,7.6016,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2K1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.4583,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.8517,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2H4_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.285200000000001,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2H2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.149900000000001,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,6.1573,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,4.173,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.5616,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2N2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.2958,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.6798,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2B1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,6.2112,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,29.8211,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2A1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,9.137,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F4A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,29.4159,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F4F_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,9.6311,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F2C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,19.2591,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F4G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,8.0145,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,65.64569999999999,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F2A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,39.879999999999995,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,15.2896,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,41.5878,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,50.7783,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,35.377900000000004,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,F4J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,5.2542,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,2.5326,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,23.6578,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4F_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.7929,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,3.9112,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.8612,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F2A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,11.9162,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,49.0427,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F2C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,4.6864,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,38.0168,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,1.2308,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,18.7785,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2022,18.4927,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,35.746,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1D_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,27.353300000000004,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,10.1843,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,46.155,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1K_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,1.4563,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1H_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,32.7648,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,H1I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,24.5761,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I9_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,13.6774,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1E_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,39.6157,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,34.6316,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1D_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,9.3658,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,62.6416,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,24.4537,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1T_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,31.902199999999997,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,44.1459,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1O_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,3.155,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,13.7486,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1H_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,24.9916,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I8_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,28.6713,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,9.3665,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,35.0339,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,C5A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,80.9204,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,2.9864,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I7A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,24.0518,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,2.7678000000000003,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1F_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,46.1198,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I7B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,17.7929,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1U_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,7.9731,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,33.419,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,57.3187,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,25.454500000000003,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,3.4968,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I7D_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,31.9749,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,25.831,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,C5B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,79.2272,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,D1H_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,37.4781,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,H1K_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,1.1648,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,4.1217,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F4F_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,6.5283,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,38.5643,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,C5B1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,62.0259,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,I7C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,31.923,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,F1C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,19.5066,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2K2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,2.7122,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2B1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,5.5068,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2N1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,1.9377,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2N2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,0.4823,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2C_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,7.0135000000000005,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2A2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,4.0938,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,7.0013000000000005,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,7.1745,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,21.4007,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2A1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,11.5375,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,5.9135,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H4_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,4.1581,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2G_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,5.2663,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2K1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,2.0206,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2J_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,4.9468,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H3_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,8.588700000000001,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,2.2938,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2I_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,3.0591,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1O_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,6.93,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C6E_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,54.95,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C2B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,59.5,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1U_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,8.51,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1E_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,39.33,RETIR_OTHER,Retired and other inactive aged 16-74
USA,G1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,48.75,RETIR_OTHER,Retired and other inactive aged 16-74
USA,F1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,25.53,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1R_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,8.1,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1A_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,64.79,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,49.16,RETIR_OTHER,Retired and other inactive aged 16-74
USA,C5B_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,76.37,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1M_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,9.04,RETIR_OTHER,Retired and other inactive aged 16-74
USA,D1T_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,48.35,RETIR_OTHER,Retired and other inactive aged 16-74
FRA,G2H4_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,5.148,STUD,Students aged 16-74
FRA,G2A2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,6.1705000000000005,STUD,Students aged 16-74
FRA,G2N2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,0.9719,STUD,Students aged 16-74
FRA,G2K1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,5.9908,STUD,Students aged 16-74
FRA,G2K2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,6.6800999999999995,STUD,Students aged 16-74
FRA,G2I_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,7.7976,STUD,Students aged 16-74
FRA,G2H3_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,14.025199999999998,STUD,Students aged 16-74
FRA,G2H1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,23.2789,STUD,Students aged 16-74
FRA,G2M_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,7.2079,STUD,Students aged 16-74
FRA,G2H2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,7.0968,STUD,Students aged 16-74
FRA,G2A1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,21.1388,STUD,Students aged 16-74
FRA,G2J_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,3.1552,STUD,Students aged 16-74
FRA,G2B1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,11.7653,STUD,Students aged 16-74
FRA,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,26.9023,STUD,Students aged 16-74
FRA,G2N1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,2.5027,STUD,Students aged 16-74
FRA,G2G_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,6.4428,STUD,Students aged 16-74
FRA,G2B_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,50.483900000000006,STUD,Students aged 16-74
FRA,G2C_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,17.4292,STUD,Students aged 16-74
USA,D1M_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,21.58,STUD,Students aged 16-74
USA,D1E_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,62.98,STUD,Students aged 16-74
USA,D1R_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,23.18,STUD,Students aged 16-74
USA,G1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,55.41,STUD,Students aged 16-74
USA,D1B_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,72.12,STUD,Students aged 16-74
USA,C6E_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,48.73,STUD,Students aged 16-74
USA,F1_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,23.73,STUD,Students aged 16-74
USA,D1T_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,43.05,STUD,Students aged 16-74
USA,D1A_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,78.49,STUD,Students aged 16-74
USA,D1O_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,45.56,STUD,Students aged 16-74
USA,C5B_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,85.2,STUD,Students aged 16-74
USA,C2B_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,75.78,STUD,Students aged 16-74
USA,D1U_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,12.15,STUD,Students aged 16-74
FRA,H1H_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,85.6874,STUD,Students aged 16-74
FRA,H1I_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,71.92530000000001,STUD,Students aged 16-74
FRA,H1K_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,22.1182,STUD,Students aged 16-74
FRA,H1A_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,92.5267,STUD,Students aged 16-74
FRA,H1G_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,88.578,STUD,Students aged 16-74
FRA,H1C_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,31.2597,STUD,Students aged 16-74
FRA,H1D_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,83.6664,STUD,Students aged 16-74
DEU,F4F_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,1.4339,STUD,Students aged 16-74
DEU,F4J_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,4.6886,STUD,Students aged 16-74
DEU,C5A_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,98.8253,STUD,Students aged 16-74
